FavouriteID,CustomerID,RestaurantID,DateFavourited
2195276576142968,4244526592971617,4462533728854752,2018-04-21 02:08:20
9146363652319775,4244526592971617,8795898233375175,2018-01-17 17:09:20
7678994781356648,4244526592971617,7994855544822328,2018-09-08 01:15:03
5379719714495468,4244526592971617,6113833585158264,2019-09-28 10:07:41
2999574365652271,4244526592971617,7237597536489496,2019-02-21 13:48:03
5112579496869933,4244526592971617,4984955492126378,2018-10-19 17:53:10
5118684266148432,4244526592971617,7567799984216651,2018-01-06 19:54:24
9539315461316776,4244526592971617,3188864993445561,2017-12-28 12:31:02
9529526446258687,4244526592971617,4772873814645195,2019-04-17 01:43:26
6839375586181346,7452699681325625,9885317268355997,2018-11-10 19:28:47
6895733488923594,7452699681325625,9459287895467815,2017-08-29 15:43:54
4354284799396227,7452699681325625,7753993425836254,2016-10-17 20:06:16
2721846997188613,7452699681325625,7625716794944168,2017-12-28 09:31:44
8882937791243712,7452699681325625,3847815165419225,2019-10-11 11:19:09
2157795635982927,4737234853948111,9459837324496773,2014-07-14 10:01:25
8489772122483765,4737234853948111,7799895414478135,2017-03-08 20:26:23
7879457439918842,4737234853948111,3416338951694459,2015-09-02 10:24:41
5844588393572391,4737234853948111,9288332149452315,2018-04-18 04:07:13
6282972169869458,4737234853948111,2849579684942635,2013-01-05 05:34:33
1346928571581854,2585661179693221,2888434769531199,2019-04-11 06:50:28
5941693359872853,2585661179693221,8398582994137315,2019-05-31 16:38:53
7356522283564863,2585661179693221,3656688148134527,2019-07-05 22:35:21
7958425373396548,2585661179693221,7916411269797824,2019-01-14 23:06:38
3231594881163574,2585661179693221,9266385878126947,2019-05-24 20:54:16
5775731592389646,8611613644392355,6926164994815881,2018-08-14 10:58:47
7244983693289454,8611613644392355,1487658154336418,2017-01-11 03:53:18
5997571843583984,8611613644392355,8369799325581227,2015-08-21 20:07:41
3543569785484318,8611613644392355,4472337283167649,2019-04-06 04:06:43
2736618757659228,8611613644392355,4417193216868859,2016-09-10 18:26:12
8297513966261443,8611613644392355,6273266513735844,2017-11-21 07:57:40
7236267145149951,8611613644392355,6288271237489515,2019-11-29 20:09:22
9246414639379321,8611613644392355,3838298524795753,2014-03-08 17:26:04
2971913279447336,8611613644392355,9919581441486236,2015-07-19 17:46:14
1915455859892217,8611613644392355,2254285856978411,2019-01-21 17:31:59
5718839966568115,8611613644392355,7979552692485317,2015-01-04 11:29:40
6446684935255228,8611613644392355,4837581825127542,2018-01-29 01:22:13
7724958754453869,8611613644392355,2651311593953642,2019-12-26 11:44:10
5759645971129272,9196727344821791,3771136814749492,2018-07-05 15:23:34
2313795972289128,9196727344821791,4572722784456966,2017-01-26 22:28:20
2762187587851953,9196727344821791,2456757531786433,2018-06-25 03:18:00
6245597343931915,9196727344821791,3775417955289963,2014-01-04 20:04:16
2956985439524116,9196727344821791,4537986512775839,2015-02-15 12:48:33
7278336956648874,9196727344821791,3541436188143667,2016-09-23 07:46:23
7519683432318571,9196727344821791,6611494697283255,2019-12-09 21:09:36
7884683577321913,9196727344821791,2622486536181558,2017-04-29 13:52:20
3293261328688555,9579542462592316,9963137971246163,2019-09-07 19:49:02
7341383465475158,9579542462592316,9295669772327454,2019-11-13 01:13:55
2655627625487337,9579542462592316,8553432715464676,2020-01-01 18:46:44
3652913826891824,9579542462592316,1591464455833773,2019-08-25 07:36:15
2318128739434754,9579542462592316,3249824933752145,2020-01-03 01:16:20
9769484258515521,9579542462592316,3769376131814825,2020-01-01 09:19:53
2712971448591364,2655353388424289,4672263531449237,2019-12-02 15:19:11
8395199214127848,2655353388424289,8315578433114629,2017-11-07 08:31:35
9261295855321671,2655353388424289,2595187276438124,2018-04-29 15:11:20
3589155597661439,2655353388424289,4547123286294556,2015-04-25 05:20:11
7446215522181486,2655353388424289,3181133454984892,2017-05-27 13:53:34
2221413896947417,2655353388424289,7462325338625465,2018-11-15 06:03:07
3442513738822481,2655353388424289,6745978631198964,2013-12-04 07:42:04
5118412228837696,2655353388424289,2556398371571342,2016-11-07 20:46:30
3980442392757273,2655353388424289,2243567872583358,2019-10-18 12:47:18
6731819962965183,2655353388424289,3474357543179669,2016-12-24 14:39:04
2669633474192741,2655353388424289,8974846391351398,2015-10-13 22:42:33
7208136488944531,2655353388424289,5862119547193325,2016-05-31 06:10:06
3354687122385954,2655353388424289,4572722784456966,2018-11-22 07:45:36
3881515135867979,2655353388424289,9775742246985849,2015-03-13 02:07:20
1792358729826963,2655353388424289,2133684281287643,2015-09-02 19:37:22
3714552187363475,2655353388424289,9797513743241988,2016-12-29 14:16:42
1123312726685376,2655353388424289,7173835289238457,2015-08-01 15:18:38
3499686251574324,2655353388424289,4918937785158566,2017-12-24 12:55:02
3563989974242552,3213972424569735,4139544992865772,2015-03-12 21:32:43
9213369645197321,3213972424569735,5753197818524149,2014-06-19 01:55:30
7111664263334989,3213972424569735,5434739695838285,2018-08-01 08:41:17
3658451184874529,3213972424569735,7393215932888465,2019-10-30 12:26:20
3987344436165759,3213972424569735,3439153891978752,2019-07-14 21:55:01
6999328744655728,3213972424569735,1723632165986375,2017-06-05 18:48:18
4313949755254719,3213972424569735,7539551419784761,2018-01-10 11:21:08
2361387122518694,3213972424569735,6936854377683791,2016-02-01 22:49:54
7878623672648342,3213972424569735,9249524435852163,2018-04-05 15:20:30
5236982337556167,3213972424569735,7874136274158623,2018-06-16 07:23:28
4599152448622195,3213972424569735,5949917446376712,2014-05-02 18:53:47
6548727763549135,1653396645149145,6936854377683791,2019-10-30 18:37:10
1251359293596861,1653396645149145,5556814992196183,2019-09-02 23:50:10
2827951685817237,1653396645149145,5954846297615961,2019-10-29 14:22:28
4263213557136842,1653396645149145,1374394264159525,2019-12-07 08:36:09
7540976423739163,1653396645149145,3163197444367679,2019-11-18 21:37:25
5395485197829812,1653396645149145,9668517947149281,2019-09-22 06:51:30
2913628592469871,1653396645149145,1495248694332675,2019-09-16 08:16:26
9834655614273925,3659712458564368,6874796756398542,2018-08-19 23:56:44
6811278694378417,3659712458564368,2135489114546628,2017-02-05 11:28:16
9458935318266658,3659712458564368,6748685974825417,2018-08-30 03:37:24
3548174532476899,3659712458564368,2297754933557616,2016-11-17 18:30:49
1539335617471579,3659712458564368,2184951226586571,2019-03-30 05:42:55
4442887173973352,3659712458564368,6612397587786193,2015-11-08 16:06:18
8939177159885172,3659712458564368,8525668113694324,2019-01-17 14:56:07
7271319857516868,3659712458564368,7172142993216935,2015-10-14 08:17:49
1119666349745688,3659712458564368,3841928865675137,2019-07-09 23:42:54
3242368572184368,1387853351791928,7951767623853563,2017-03-23 08:57:48
3386769727641982,1387853351791928,4567847916572513,2014-09-09 20:28:31
1594737992841825,1387853351791928,2888434769531199,2018-03-30 05:48:50
8756989373471642,1387853351791928,8369799325581227,2019-02-17 05:30:17
7638969296934251,1387853351791928,6182332946643911,2018-08-16 18:13:28
4924926548718672,1387853351791928,7399379273184568,2019-08-10 05:33:22
1282896325851637,1387853351791928,3558289675677129,2018-06-20 20:58:51
8494129619437765,1387853351791928,2932658372941648,2018-05-02 07:55:00
1759419538697738,1387853351791928,2577728259681391,2015-11-23 22:27:31
1985678342473532,1387853351791928,2549879589548472,2014-10-30 02:55:34
6542498851834793,1387853351791928,6561434618535412,2016-03-18 21:20:56
4451969772896118,1387853351791928,7296986233968757,2018-03-15 10:25:00
9946196551524176,1387853351791928,3755395241673611,2019-05-25 12:19:49
9485185381494762,1387853351791928,6196736114379455,2018-02-24 03:19:17
5892176263843385,1387853351791928,3311583247227744,2017-06-12 13:10:23
8772919666287389,1387853351791928,3323484176542585,2013-10-09 07:48:36
4659252564699488,7888564761133441,2572367329513949,2018-04-29 03:39:42
2279696741742539,7888564761133441,5621954225463194,2014-12-19 04:24:59
6142317759338875,7888564761133441,6712719536354637,2016-07-20 23:25:11
7155783138592371,7888564761133441,9953355821349786,2019-04-15 12:22:23
3413869389596275,7888564761133441,8484634962672893,2017-07-13 14:28:57
2204776146393799,6712358261396324,7217234117332865,2016-05-16 10:38:38
5314276735112647,6712358261396324,1993355273612679,2015-12-22 14:58:32
4476193667392878,6712358261396324,2572367329513949,2017-06-04 08:51:53
7332514272636854,6712358261396324,1597237369675358,2017-04-13 21:33:19
7132294493679496,6712358261396324,5618329596593217,2019-07-22 22:32:12
9113597175877843,6712358261396324,5977822273334586,2016-06-09 05:46:24
8865851591346142,6712358261396324,6374644368279759,2017-07-20 21:55:55
3198899555683626,6712358261396324,3257183352654447,2019-11-29 21:15:23
4564173722915673,6712358261396324,5232317112947664,2016-12-26 13:41:18
3347875357516916,6712358261396324,7935622794957521,2015-06-03 06:41:32
1612616923445829,6712358261396324,1728397114254893,2015-02-15 12:42:10
3277334525514184,6712358261396324,1621562575627338,2016-09-19 12:49:47
8689585175664322,6712358261396324,6194816495961343,2015-03-21 08:19:18
5691781692552688,4311914655482366,2736423218915439,2019-04-01 03:55:18
9456795447168985,4311914655482366,2581899481737569,2018-09-19 09:08:53
3383798454468219,4311914655482366,4382315596412919,2018-02-25 07:51:48
8582331341256948,4311914655482366,7871645674195252,2019-08-08 05:51:01
7399539231442138,4311914655482366,8437971564364289,2019-04-08 17:26:53
7621357299878326,4211449376388299,3157969272396871,2013-07-31 20:39:57
1148187742924257,4211449376388299,5836629431442191,2019-02-03 22:57:29
3395265583667141,4211449376388299,6961683381143222,2017-04-30 20:52:20
3277426378392185,4211449376388299,8761239846599742,2016-08-04 15:39:45
8485769434853293,4211449376388299,8253673551848166,2013-03-31 01:12:21
1897933224662674,4211449376388299,9135879858152666,2014-12-03 21:44:27
9948883466787634,4211449376388299,4656757176485129,2019-11-17 22:13:45
4295163735218459,4211449376388299,7181592133983772,2013-01-07 04:58:48
9232984594538316,4211449376388299,3337262811819498,2019-11-27 02:52:07
5629949624812653,4211449376388299,5356257188382429,2015-02-23 12:00:05
1491237312924646,4211449376388299,1299674525839846,2017-10-01 11:02:46
5997331941683172,4211449376388299,7389959287842521,2019-10-19 04:31:45
1425768353119354,4211449376388299,9667826984298331,2014-08-06 11:16:46
4779997643158264,4211449376388299,2943278833268961,2015-07-13 04:47:14
3891919635622618,1835358892124524,1884811792674396,2019-11-25 09:25:25
9166446753521919,1835358892124524,1888615315592479,2019-10-23 17:21:03
7758363856754439,1835358892124524,3124471858584975,2019-10-05 17:53:16
3482745869191418,1835358892124524,4878523879514332,2019-11-28 05:22:01
4175789672252511,1835358892124524,1668781175644947,2019-11-26 16:50:56
8641343731246169,1835358892124524,2424265818648113,2019-10-06 22:21:51
3364274768693141,1835358892124524,4672263531449237,2019-11-06 19:20:13
9977821286975181,1835358892124524,4644897182737696,2019-11-23 15:08:51
8488377676262942,1835358892124524,3756767385828511,2019-10-19 05:02:38
1436852614155249,1835358892124524,2786958982145935,2019-12-20 03:40:14
6995886712731465,1835358892124524,8619465331989834,2019-10-08 01:05:03
6999667152115743,1835358892124524,2456757531786433,2019-12-05 09:32:36
3774891782538512,1835358892124524,3621817952938677,2019-10-03 21:29:32
1216189878457722,1835358892124524,8332455612194146,2020-01-03 17:36:01
3839823219896675,1835358892124524,2311947323616795,2020-01-27 06:08:54
4935895943851846,1835358892124524,7757424253364528,2019-12-01 19:53:27
3692857314358779,1656331975837574,4567847916572513,2016-09-23 05:46:27
5289163627752593,1656331975837574,4644897182737696,2016-05-16 08:44:56
9887716967849316,1656331975837574,5192484645397728,2019-01-08 20:10:49
2476927864173884,1656331975837574,7368647179945538,2019-09-12 04:36:24
9366178421639591,1656331975837574,2341978213423546,2019-09-20 19:12:54
7458697586217995,1656331975837574,9679958153745227,2013-12-03 23:42:18
6687293673482319,1656331975837574,4359283862842394,2013-03-31 15:50:05
1956742124156839,1656331975837574,4257546274398923,2016-05-26 23:36:03
2253752345688678,1656331975837574,6466438948311321,2014-06-02 21:25:59
3824297268373874,1656331975837574,6376268711228584,2018-07-13 16:41:47
9753537821996136,1656331975837574,7799895414478135,2017-12-16 11:37:33
6151839126472334,1616924174694225,3949792243234558,2019-01-29 17:49:01
7596794858851329,1616924174694225,7713973398582861,2018-05-19 20:52:11
6213574263569214,1616924174694225,9361591794357386,2018-11-04 08:19:56
8288342433595136,1616924174694225,7782169381286691,2018-03-17 12:09:09
6564183967458138,1616924174694225,7243454189639518,2019-02-25 18:57:27
2346429756855684,8643897294761354,6936854377683791,2017-09-20 02:49:46
3666444999153117,8643897294761354,2928688735616411,2020-01-12 00:52:32
9297772658951469,8643897294761354,5178599194621774,2019-06-16 16:51:11
4933763538194481,8643897294761354,1427316351844369,2018-05-08 10:22:46
1588843253746116,8643897294761354,5134676834624787,2019-05-24 21:58:52
7226188455312399,8643897294761354,6792975579648681,2018-08-16 21:54:01
9774765326429233,8643897294761354,6513874375247142,2016-08-01 19:00:57
6633596142997828,8643897294761354,6466438948311321,2016-12-30 11:06:54
1648454839359127,8643897294761354,5576869538238341,2018-01-01 21:32:45
9821251585172694,8643897294761354,4845417819251967,2018-04-12 03:56:28
4528756877416481,8643897294761354,6453543975917226,2017-01-02 21:10:41
6933958974324862,8643897294761354,9591773683984254,2017-06-24 04:35:04
8319522982813515,8643897294761354,1977722686496882,2016-12-21 16:30:50
7581113942699668,8643897294761354,7771822288553319,2018-12-01 03:09:44
3689243257737655,8643897294761354,5954654737118943,2017-02-13 06:39:35
4264437341399826,8643897294761354,3439153891978752,2019-05-24 13:04:12
8252784575383979,8643897294761354,1168781499527822,2018-03-13 18:45:55
9561551238918926,8643897294761354,5224379983528183,2018-02-02 20:43:45
2151694716298348,8643897294761354,9474619475563119,2017-12-25 23:07:09
7617855419524626,4883149492711785,5638577166227828,2019-10-13 20:12:07
9938621378612231,4883149492711785,9968536498786127,2017-10-31 20:59:53
5911597158226234,4883149492711785,2456757531786433,2016-11-17 02:54:08
3187483969637917,4883149492711785,6327618458157617,2019-02-18 19:17:09
4683646794393825,4883149492711785,6291362728618189,2018-11-08 19:39:55
7972488273364185,4883149492711785,2166573227869949,2019-01-27 07:33:56
4667972786351191,4883149492711785,6194816495961343,2019-11-22 18:22:53
7213495382951291,4883149492711785,7883657813153959,2018-08-03 11:43:48
5768711488362537,5277866158952499,9859395185321182,2020-01-05 03:43:24
9364328256324777,5277866158952499,7559285714633274,2019-01-12 13:31:44
1752542187936571,5277866158952499,8964675359921886,2016-04-04 09:50:57
6583812198567477,5277866158952499,9722736833564958,2018-02-03 23:26:22
5831136957953441,5277866158952499,8486573855419426,2015-03-16 16:20:10
4898486224611716,5277866158952499,8853484753715146,2018-05-04 05:01:37
4472652518124979,5277866158952499,2173335187164894,2016-12-20 20:26:31
6272838442964379,8153758251933612,9478951932236321,2020-01-31 20:00:40
2757611716984534,8153758251933612,8143363144515885,2020-01-18 11:41:48
4571193435693567,8153758251933612,9953355821349786,2020-01-16 14:46:45
6632217959349728,8153758251933612,2659926356529817,2019-11-12 17:11:41
2316795596497382,8153758251933612,9353171919852385,2019-10-21 22:00:07
6658937784178151,8153758251933612,3337262811819498,2020-01-22 12:50:20
5142928617884843,7441176537983959,4525319156272948,2018-12-01 00:37:48
5874626988262114,7441176537983959,5896717121847862,2020-01-12 02:18:12
8622268543769141,7441176537983959,4683695863375859,2018-01-23 19:41:59
3513474513187459,7441176537983959,7971716466514594,2018-04-14 14:34:05
7996193135281637,3166339465781491,9536766184257533,2017-10-10 12:07:53
8874373725199586,3166339465781491,2224841698493387,2014-11-20 17:25:18
9186994277167582,3166339465781491,6712719536354637,2014-01-06 08:47:41
1846596655282983,3166339465781491,7881922895179424,2017-09-22 01:02:17
2553956642862479,3166339465781491,3426212438641317,2015-11-26 11:21:34
8851529684116427,3166339465781491,4991243396517832,2013-07-15 11:10:47
9563612563522437,3166339465781491,9892463543115817,2019-11-28 18:33:07
9356191325514496,3166339465781491,7844276523681684,2014-07-29 05:13:15
9571231761967436,3166339465781491,6771459962914238,2014-08-29 00:24:24
3797764986138493,3166339465781491,1516668158548394,2017-01-08 10:12:36
3541878731397622,3166339465781491,3188487697296916,2018-10-18 11:08:03
7935598593387146,8582183294647373,9133165618325498,2019-05-27 19:26:38
9255274452663877,8582183294647373,7693824715452173,2016-03-10 18:06:59
8157863954594925,8582183294647373,1194829971422774,2017-03-13 00:52:59
8795333471142898,8582183294647373,6917395735523144,2018-12-22 05:48:08
8592454346332976,8582183294647373,3991469258657242,2017-01-05 00:06:01
4252698853177191,8582183294647373,5746686883433277,2016-03-25 15:16:24
1546564893683938,8582183294647373,4644897182737696,2019-03-07 13:01:49
3872439826569972,8582183294647373,9422763597235847,2019-11-23 01:56:00
4245616199613487,8582183294647373,1385655977726128,2017-07-06 15:04:42
6982565964339348,8582183294647373,9678126264177189,2018-11-03 10:37:43
6212672955446791,8582183294647373,8298843667452364,2018-02-14 08:08:43
3564722781275514,8582183294647373,6145987916538653,2019-12-28 01:44:34
7975153232967391,1898248397522766,3745724243395829,2019-05-29 09:18:29
9388175224494915,1898248397522766,8214532337459771,2017-05-27 10:28:06
9769399517551348,1898248397522766,7761297141342954,2017-05-26 00:54:35
4642812328383156,1898248397522766,3838298524795753,2016-06-22 03:13:15
6487926442517582,1898248397522766,5831116889672525,2017-03-01 01:08:51
9335875765428392,1898248397522766,9298264532381186,2018-06-11 12:55:12
8653613381122697,1898248397522766,2739592772311495,2019-12-28 14:43:08
4779627964282948,1898248397522766,1526743734545798,2019-12-27 01:43:21
8277712558816214,1898248397522766,9287768592624464,2018-10-28 12:11:01
4188983192194635,1898248397522766,9474577483339219,2017-07-23 07:46:53
2322931535617147,1898248397522766,3445543792738258,2018-04-11 03:13:41
4628684416721972,1898248397522766,3453287329188299,2018-10-03 07:54:14
2568737593686751,1898248397522766,9924636351777284,2017-09-27 17:02:01
9586312221345741,1898248397522766,1591464455833773,2018-05-14 14:12:00
7135114485389358,1898248397522766,9351781798281272,2017-05-12 00:52:31
1519723599888772,1898248397522766,6485693378261895,2020-01-29 02:45:53
3235679721119743,1898248397522766,8553432715464676,2018-05-01 02:44:53
3398397152891265,9278979242756316,4295852167473248,2019-12-20 08:02:34
7741467431182389,9278979242756316,4235891724253197,2019-04-05 08:48:19
8661713982844269,9278979242756316,8953611346327572,2019-07-04 21:24:19
4128749979761816,9278979242756316,2341978213423546,2019-12-23 13:44:56
7433699872947552,9278979242756316,4984955492126378,2019-02-14 13:44:10
6272717913982955,9278979242756316,6341967411269523,2019-10-13 17:35:57
3812158976721645,9278979242756316,8813934434699215,2019-05-04 20:29:39
4622361971441993,9278979242756316,4554171887122697,2019-07-14 05:59:56
5564316564811367,9278979242756316,8922798594683557,2018-12-22 08:44:57
4476939336214269,9278979242756316,8713925677929388,2019-04-30 15:38:40
8635673778261454,9278979242756316,3723438666745718,2019-01-02 00:59:05
7915125166928386,8124944722358175,2162625454146798,2018-08-18 17:30:37
9529916123263879,8124944722358175,7644624312617323,2018-05-16 23:19:20
8517964648243593,8124944722358175,9621265761487147,2016-12-30 00:12:01
8695266588424533,8124944722358175,2166573227869949,2017-12-25 21:59:11
8966265827849757,8124944722358175,8486573855419426,2019-09-09 03:26:30
7121331769469395,8124944722358175,7193166218745598,2018-02-08 01:45:10
6871279652152713,8124944722358175,7556374729368284,2018-09-20 03:35:27
8278323168559539,8124944722358175,9439871162354638,2017-01-20 08:36:33
1341443157838925,8124944722358175,8531717589469686,2018-01-02 11:38:19
3629661493977723,8124944722358175,3546383199891217,2016-12-20 02:13:22
3182362496417524,8124944722358175,3738946764551216,2017-09-10 08:09:08
1142522313646632,2724193463257467,8136978154689654,2019-10-29 04:01:58
4197931183288562,2724193463257467,3439153891978752,2019-05-07 13:30:08
3542557728161412,2724193463257467,3379874716361912,2019-04-05 07:53:49
8178675761556218,2724193463257467,6212861172849486,2019-04-10 08:14:33
1535984866142837,1447116942963277,6762877368493855,2018-04-05 15:35:11
5757182336453499,1447116942963277,9935819244843165,2019-08-25 02:37:36
4237999755423666,1447116942963277,7225629779881381,2020-01-01 02:03:54
3232957888426915,1447116942963277,3422136552467576,2018-04-24 18:03:53
2998136446462257,1447116942963277,4125262568199337,2019-08-13 23:17:11
6752918189668374,1447116942963277,2217711586593653,2019-03-30 09:51:23
8754949118774516,1447116942963277,7929815431784957,2018-05-09 09:47:44
3786547599782925,7822584693726736,5139655473848978,2014-10-10 04:24:12
8543661251551737,7822584693726736,7255812846643691,2018-02-03 16:37:20
6836635935895849,7822584693726736,8826637225178331,2019-05-08 03:47:02
7317721875234238,7822584693726736,8364999731715155,2015-08-29 14:50:49
7836598731497869,7822584693726736,5559317731234644,2014-03-24 09:58:13
2838611334682767,7822584693726736,6212173468351579,2018-08-05 13:51:54
1458112872623867,7822584693726736,5852445942688721,2017-10-25 03:47:58
2948548831271599,7822584693726736,7996369535875738,2018-08-06 21:45:38
2584758381567732,7822584693726736,2363835488519527,2019-06-05 10:10:37
7551863253628874,5493317283658784,7816833756189615,2016-08-28 16:14:50
3272961797868195,5493317283658784,6622245864487783,2017-06-08 13:16:03
7465276938424127,5493317283658784,5876354274892179,2016-12-08 04:43:44
5116126548936357,5493317283658784,4799448653886312,2017-03-20 08:55:43
3272917317254645,5493317283658784,8687617823795244,2019-09-15 13:18:25
4311461636883897,5493317283658784,7368647179945538,2016-08-16 15:26:16
4821246172169376,5493317283658784,7276719438164519,2015-08-24 01:14:46
1117964289735323,5493317283658784,8416812644179638,2018-09-18 22:13:29
7419737246643329,5493317283658784,4692175267794392,2016-02-15 18:46:22
8451622213688694,5493317283658784,4537986512775839,2016-10-20 04:58:28
7433814948519266,5493317283658784,3188864993445561,2020-01-04 23:00:25
1753548251694281,5493317283658784,8451866587972241,2018-04-21 04:44:18
2925969776375651,5493317283658784,6343285299277768,2016-01-28 20:41:37
4925772281913383,5493317283658784,6479861597468985,2019-01-31 17:48:16
4418382745699296,1476735356428318,3838298524795753,2016-02-17 10:44:00
2151527794123498,1476735356428318,8247143852982349,2019-02-07 23:50:33
1752488863166229,1476735356428318,6448117512845236,2019-06-08 12:16:09
3585243632564299,1476735356428318,5597647992213581,2017-01-08 21:52:22
9449978358541871,1476735356428318,3853357894852669,2014-03-23 00:30:34
8568326571198423,1476735356428318,3387217175992129,2015-06-02 17:35:35
8673448149679389,1476735356428318,3188487697296916,2016-10-11 09:27:52
4376193996822618,1476735356428318,1364972619179338,2015-08-22 04:41:13
3272128677238968,1476735356428318,8853484753715146,2019-09-18 04:55:21
4847776394831269,1476735356428318,2212783811945463,2015-01-03 12:06:58
2989928335156572,7151442953573282,4567847916572513,2015-01-29 00:10:32
7992245332569131,7151442953573282,5966643593718328,2016-06-01 22:19:30
5734652221847893,7151442953573282,1385655977726128,2015-08-18 10:22:33
6447823315633485,7151442953573282,4188852272411766,2017-06-03 13:31:42
1694921183634378,7151442953573282,7275996394455623,2019-07-07 18:14:07
8884162599175541,7151442953573282,2297754933557616,2019-05-21 09:33:14
1614269786355572,7151442953573282,1516668158548394,2014-02-14 18:44:22
1251894825284919,7151442953573282,5233581845962131,2014-09-14 09:34:32
4888923353191551,7151442953573282,9616936478391458,2019-01-24 07:53:57
8173577655322318,7151442953573282,7625371148445373,2018-06-03 19:55:40
6977411249752836,7151442953573282,4567762428835162,2015-08-30 21:34:48
6654631538358941,7151442953573282,9545267893624864,2013-07-21 09:17:11
2245168798783161,7151442953573282,6853991425862781,2015-06-22 19:42:03
4997722175158944,8245513447577321,1427316351844369,2019-09-19 09:08:34
7363826928546732,8245513447577321,8761239846599742,2018-06-21 12:07:19
1581969163253394,8245513447577321,1844885757453621,2019-03-26 11:38:33
3842474698855596,8245513447577321,8865384949966531,2016-01-25 07:40:29
3596105282416234,8245513447577321,8759576396864734,2018-12-11 01:50:02
5768137225174356,8245513447577321,4563259899658637,2019-04-28 05:52:41
7997256835454812,8245513447577321,5621954225463194,2018-09-30 19:40:51
1353354892581229,8245513447577321,4555726119671894,2016-06-18 08:03:19
3579393797441466,8245513447577321,1942474191597223,2015-11-20 06:08:21
4451246721369188,8245513447577321,1385488949529572,2018-12-18 13:28:04
8975116489916958,8245513447577321,3446295633485111,2015-10-19 04:00:46
4251759447151926,8245513447577321,4356969549174822,2019-05-01 13:59:38
8796971933365615,8245513447577321,3388532967669177,2016-06-20 00:35:08
5582584168337617,8245513447577321,6742971117492542,2019-11-26 13:46:38
7913135783129882,5326781961159258,8425945686756879,2012-10-28 03:29:32
3696465725394492,5326781961159258,5175438611337226,2016-09-29 18:04:52
3647726163319517,5326781961159258,8788761742995534,2014-07-25 08:28:10
7571346968339342,5326781961159258,5876354274892179,2015-12-10 23:16:01
9152631221497583,8357475911731625,8351847378922114,2018-12-03 04:35:27
1942254269481369,8357475911731625,7964955924365347,2017-04-07 06:28:33
3874977489455962,8357475911731625,9164479597232847,2017-06-20 00:42:02
9698983223662811,8357475911731625,5774825213837141,2018-09-25 01:33:54
5524686267952191,8357475911731625,7384486516947551,2017-04-18 13:41:28
5875686147138962,8357475911731625,4573616377981653,2019-08-08 18:11:32
6625714592176938,8357475911731625,6291362728618189,2019-09-30 06:12:40
5463754137987846,8357475911731625,5434739695838285,2018-12-24 09:45:15
3528152213697596,8357475911731625,5747419565298473,2018-12-25 21:12:54
4548585633366977,8357475911731625,3977343469811941,2017-04-09 09:24:10
7349827236885495,2726946795425411,7372572981688414,2020-01-12 17:28:55
1141856598698047,2726946795425411,6637269812988394,2019-12-24 21:46:33
9732414832877435,2726946795425411,4846722847971116,2019-12-12 03:01:06
2594369772653386,2726946795425411,8298843667452364,2019-12-15 10:16:04
6617493862247743,2726946795425411,3521384168376829,2019-11-19 02:08:58
1623373525411478,8588559299167174,3323484176542585,2019-05-25 10:35:55
5431791924657647,8588559299167174,5513443987876572,2018-01-04 10:23:00
1212428793353674,8588559299167174,9312524453135724,2019-11-15 20:25:31
3369137595781965,8588559299167174,3773399515528826,2018-09-01 11:50:15
6688722346125473,8588559299167174,4162671257325831,2019-07-22 22:14:56
6775636799445352,2779833538875152,5187769854638459,2014-07-04 21:22:35
7538114655699878,2779833538875152,6463969532834717,2017-06-22 20:08:45
2596455491649228,2779833538875152,2653597276324171,2017-09-01 12:48:48
2239164538385582,2779833538875152,4585154899922748,2018-09-23 22:32:55
4817467555793319,2779833538875152,2545953439466269,2012-11-14 17:59:09
4242571657459681,2779833538875152,8196467726249375,2018-10-30 13:35:55
7714353911953265,2779833538875152,2985294614797667,2018-03-13 07:32:56
9716177538839956,2779833538875152,9478951932236321,2014-01-25 19:09:49
8921665529498263,2779833538875152,5291158954219777,2012-12-11 00:29:50
6264244568721995,2779833538875152,3453287329188299,2019-05-05 16:14:28
3388168729947344,2779833538875152,3188996711822465,2016-09-25 09:24:41
5678726752381285,2779833538875152,4169738328123194,2015-04-07 16:54:35
1427415418986977,2779833538875152,5913686553186939,2014-03-28 14:18:33
4383452673678417,2862473396841685,3746434559975322,2018-08-03 03:36:41
2323137455616567,2862473396841685,6367993915643445,2016-05-18 01:19:02
9434713842568254,2862473396841685,9312524453135724,2016-11-21 19:49:06
7984477456592683,2862473396841685,6974762598635451,2017-10-12 16:02:42
5715583453476829,2862473396841685,3213424819453917,2018-08-07 06:02:29
1115797627443228,2862473396841685,2387194624953618,2019-09-22 14:16:19
1869286359615534,2862473396841685,3723438666745718,2018-03-17 12:34:10
1851367780528796,2862473396841685,6947112232564755,2019-01-29 12:04:10
2243578613397595,2862473396841685,9963137971246163,2017-03-16 06:57:58
2626554423848335,2862473396841685,4617187455569681,2017-01-22 10:52:06
6225423889155164,4644673757261311,4313456648712792,2019-04-28 23:57:37
2227891689457734,4644673757261311,5337546146241599,2018-10-23 13:52:05
6191597262253641,4644673757261311,5615314739639648,2019-12-14 14:58:13
1123845218895975,4644673757261311,3878835273965299,2018-05-19 22:37:39
1816922648414289,4644673757261311,9287768592624464,2018-07-25 05:11:08
